,Random,Greedy,PPO
0,5.860747074999999,13.299590420758074,1.4617
1,8.055345601926586,17.5295226089261,5.6310213650000005
2,3.0747845000000007,8.954896404509002,1.6220000000000003
3,5.961843170000001,6.9332654509000005,1.0158
4,5.4810216750585,9.17570105108911,1.49085
5,7.102671000000001,7.350882685,2.51891
6,4.528427499999999,8.185028073574482,3.0024089999999997
7,5.048576,6.06145101085,0.42565
8,5.617780820800002,7.328820690000002,2.345657
9,7.711517000000001,12.929428451600003,5.661911499999999
10,4.298015999999999,9.72955498648515,2.7846283809499996
11,5.293319069999999,6.903237615000002,1.2226961299999999
12,9.41063694303614,9.6792774823,3.409857000000001
13,6.7398524607,10.530977114999999,5.960657885800001
14,5.92949312,15.860535433399994,1.1164999999999998
15,2.8034425750000005,7.295109000000001,4.372318
16,4.053922454759499,6.911212620000002,6.454931500000001
17,5.04255274,9.371082262014001,3.7672019659405933
18,3.64502,5.391343586295075,1.779083085
19,7.286280999999998,7.620573085000001,4.854038059999999
20,9.617062055000002,8.73948702205,8.3623200062625
21,2.426475000000001,8.03194046095,5.386267000000001
22,2.5881125000000003,9.876276900999999,0.575
23,3.823473559999999,6.511324780699999,2.9735234999999998
24,3.82138067,8.493186413012186,1.19284408
25,4.351706375699999,6.443898,1.8317511699999998
26,7.3856564458,7.57331109,2.0052645
27,8.035977069999998,12.746289322690668,0.40059999999999996
28,2.6389635,7.194304051940099,2.089909
29,5.536132064999999,11.028134065000003,2.0359
30,6.802469861592078,8.915214645000002,0.45999999999999996
31,6.5547681550000005,13.2200825,3.0881195000000004
32,2.55076814,6.664994202048081,1.1271
33,3.7881360899999996,9.055471115,1.7139669999999998
34,4.3747734010000014,6.169323641600001,3.756120176350001
35,5.682563324999999,10.321728000000002,6.2553120600000005
36,4.9431047753085,9.568656055942297,4.232107880949999
37,3.9752531500000003,6.897673780700002,1.3351270600000003
38,4.9150710010891085,8.01866523,1.6705204999999999
39,4.7449915497595,8.170729360900001,2.8745175
40,6.42971818,10.290202637264503,3.317773999999999
41,7.1616111263,10.374897660000002,4.20652059
42,4.54441363,8.548562427330621,1.9321659059405942
43,3.3172296616500008,5.386644500000001,1.4888054999999998
44,8.80071625204808,11.673310020508499,5.12948459
45,2.661957,6.3607936709000015,0.9629999999999999
46,5.359252090000001,8.70574597855409,3.3751039909405947
47,8.430678212911499,8.392749904509003,3.6784731050000006
48,5.373984706012001,11.390461856700004,2.0916205000000003
49,4.625243350700001,6.28114154069307,0.9949999999999999
50,4.5695262215420795,10.605839296739111,1.0312999999999999
51,5.799541407014002,11.310430831175866,2.3060735
52,2.464578075,7.020009820800001,3.472438600000001
53,2.8455070000000005,7.51999776065,8.498862057772277
54,4.64547868,7.5083952516500005,0.42560000000000003
55,7.195948040742574,12.806440629999997,4.45720009
56,6.9715997000000005,5.034393792801086,2.1188095000000002
57,6.1972162612499995,9.356117566513106,2.411671
58,7.042414887050002,6.210384275000001,7.875045269999999
59,6.354483499999999,10.9111032515,2.4141755
60,7.568343579999999,13.277654155000004,2.2131999999999996
61,3.7910695649999995,8.306611111450247,2.9029015908499995
62,8.22431243941616,11.363880856349997,2.43574808501
63,6.384757161300104,8.868263185000002,0.9569064999999999
64,3.674263500000001,12.0537575072,2.10268057
65,3.8224610750000005,5.3292272,5.334829981215999
66,6.5128224812000015,10.981961257515001,1.38438108
67,6.9122249836900975,8.919971977002097,2.2377147619000004
68,4.420375999999999,8.831092044759501,6.191479239900164
69,4.743825026149998,6.475681585000002,7.120657231200001
70,4.68847764,8.88283526,0.8878569999999998
71,11.489383455,9.781158121050002,1.6061055
72,5.84355684156611,17.276828305299997,0.7728075
73,3.979376585,7.083930585000002,1.9557144999999998
74,5.014327966971235,9.082902290000002,3.86979609
75,2.47125,17.358305678726037,0.9061055000000001
76,3.6093517749999995,6.824805499999999,2.3365065
77,3.3728387035069987,5.882011075000002,2.9930150361499996
78,4.934970385729095,5.953149824647491,1.69436688095
79,8.663735214999999,11.9410921012,1.5689575000000002
80,4.798287,8.836254059649573,3.9687260344574993
81,5.520392330600001,7.962469940949999,6.6821515950000006
82,3.6712119208500007,6.556524134999999,6.341483501534654
83,8.346454015849998,7.338502094999998,3.0805840000000004
84,6.399268669999999,8.75824447695,5.6695369298065
85,8.474114655,6.577653500000002,4.075321770000001
86,3.8273124999999992,12.475840131099167,0.05500000000000001
87,3.9741476400000004,9.279522886837146,1.273158
88,6.0494685,5.932635655000001,2.38915763
89,6.315294831599999,10.010271765000002,4.4913194999999995
90,7.592661913299999,7.2178005,5.632491560000001
91,5.8829592868,8.94554925,5.8952483719
92,3.431416999999999,10.7178293609,0.8222725749999998
93,6.098660876237624,9.520150240757502,3.1159981708910887
94,5.6797673609000014,11.545842054289606,1.0291205
95,4.326290559999999,16.445148935,2.0073999999999996
96,4.8872037768,7.781906255950001,0.49124999999999996
97,3.278844065,9.25027478001,2.4204740000000005
98,4.1595765,8.191346320800001,0.426856
99,6.273032086200001,12.403858119086312,3.62425
100,7.220834439789066,7.813761941100002,3.1951844812000005
101,6.113302605000001,5.3551052035070015,1.4374098007499998
102,3.2598105712950756,11.809936775000002,1.99682
103,5.83344422,10.856617127400002,5.0447400810000005
104,5.0340169045089995,11.573689905940597,9.28131312625
105,7.9291810577655,4.895713159457,2.6857695
106,6.1786839411,7.88951859,1.548966
107,5.5437217711999995,7.407625341100001,1.467757
108,6.837164000000001,5.484415405940594,3.427408
109,3.21329658,10.53068828265522,1.3178075
110,4.55596698585,9.655998595752575,8.503739446012
